timestamp,order_book_imbalance,spread_percent,cumulative_delta,funding_rate,buy_trades,sell_trades,total_trades,current_price,volatility,target,log_type
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:54.952678,0.01,0.03987247055760386,-0.18000000000000002,0.0,2,1,3,96055.6,0,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:56.011461,0.8081796626040204,0.00010410642592314632,-0.2,0.0,2,2,4,96055.5,5.205324005695705e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
2025-11-15T22:04:57.019114,0.34956295903264545,0.00010410642592314632,-0.19,0.0,3,2,5,96055.5,8.500254081888142e-05,0,raw
